date,campaign_id,campaign_type,region,channel,spend_eur,leads,qualified_leads,conversions,cac,customer_segment,product_id,units_sold,avg_unit_price,discount_pct,net_revenue_eur,fulfillment_lag_months,fulfillment_month,cash_lag_months,cash_month,cash_collected_eur,backlog_volume,sla_breach_rate
2023-10,CMP-0723,Brand,Europe,Affiliate,30140.43,4057,3573,433,69.60838337182449,Casual,SIM-2,433,50,0.13782017775844763,18666.19315152961,1,2023-11,2,2024-01,18666.19315152961,4403,0.03
2023-10,CMP-0724,Performance,Europe,Search,98284.66,10297,8605,1082,90.83609981515713,Whale,SIM-1,1082,55,0.1837853325181527,48572.93486184473,1,2023-11,1,2023-12,48572.93486184473,3760,0.02
2023-10,CMP-0725,Performance,APAC,Social,29533.29,5133,3005,1121,26.34548617305977,Casual,SIM-4,1121,60,0.13086653503107482,58457.91685380991,1,2023-11,2,2024-01,58457.91685380991,3407,0.09
2023-10,CMP-0726,Product Launch,APAC,Email,10191.74,1222,646,33,308.84060606060604,Whale,SIM-1,33,55,0.24969958027742195,1361.795261796479,2,2023-12,1,2024-01,1361.795261796479,5492,0.04
2023-10,CMP-0727,Performance,APAC,Affiliate,99012.24,24957,19066,2902,34.11862164024811,Whale,SIM-5,2902,45,0.06396418235586628,122236.91742614741,1,2023-11,1,2023-12,122236.91742614741,891,0.05
2023-10,CMP-0728,Product Launch,APAC,Search,78770.96,55118,47142,12433,6.335635807930508,Churn-Prone,SIM-2,12433,50,0.0582843332987326,585417.5442048429,1,2023-11,2,2024-01,585417.5442048429,3320,0.07
2023-10,CMP-0729,Performance,North America,Social,14666.75,5405,2566,793,18.495271122320304,Churn-Prone,SIM-1,793,55,0.17660710945905372,35912.28092094337,1,2023-11,2,2024-01,35912.28092094337,4096,0.14
2023-10,CMP-0730,Brand,North America,Email,24593.63,2942,2015,473,51.994989429175476,Casual,SIM-2,473,50,0.0948898485494669,21405.855081805108,2,2023-12,2,2024-02,21405.855081805108,5068,0.07
2023-10,CMP-0731,Brand,North America,Affiliate,57835.0,14825,9029,1917,30.169535732916014,Churn-Prone,SIM-4,1917,60,0.08398400301129137,105360.15997364126,2,2023-12,2,2024-02,105360.15997364126,5123,0.08
2023-10,CMP-0732,Product Launch,North America,Search,43351.48,14283,5923,2202,19.687320617620347,Churn-Prone,SIM-4,2202,60,0.06887398564496326,123020.36901658746,1,2023-11,2,2024-01,123020.36901658746,4693,0.13
2023-10,CMP-0733,Performance,LATAM,Social,28167.94,6197,3565,1048,26.87780534351145,Casual,SIM-1,1048,55,0.27706347919832053,41670.0610590088,2,2023-12,2,2024-02,41670.0610590088,5732,0.08
2023-10,CMP-0734,Brand,LATAM,Email,24393.64,2562,2151,725,33.6464,Churn-Prone,SIM-1,725,55,0.15179781680086468,33822.06205506552,1,2023-11,2,2024-01,33822.06205506552,4338,0.11
2023-10,CMP-0735,Brand,LATAM,Affiliate,72971.59,8328,6286,2236,32.634879248658315,Whale,SIM-2,2236,50,0.05396476492827727,105766.7392810186,1,2023-11,1,2023-12,105766.7392810186,2945,0.14
2023-10,CMP-0736,Product Launch,LATAM,Search,52885.46,24421,19012,1557,33.966255619781634,Whale,SIM-4,1557,60,0.25316876163448854,69768.97428810608,1,2023-11,1,2023-12,69768.97428810608,2035,0.02
2023-11,CMP-0737,Brand,Europe,Social,52153.03,7373,6434,784,66.52172193877551,Casual,SIM-3,784,55,0.23240865667540533,33098.53872415652,1,2023-12,2,2024-02,33098.53872415652,3650,0.14
2023-11,CMP-0738,Brand,Europe,Email,42939.55,9131,6759,984,43.63775406504065,Casual,SIM-3,984,55,0.25787742108566974,40163.67397084355,1,2023-12,2,2024-02,36147.3065737592,4644,0.08
2023-11,CMP-0739,Brand,Europe,Affiliate,14689.07,1478,980,227,64.70955947136564,Churn-Prone,SIM-1,227,55,0.29808477602476974,8763.41157133075,2,2024-01,2,2024-03,8763.41157133075,6057,0.08
2023-11,CMP-0740,Brand,Europe,Search,81675.77,8290,4107,1361,60.01158706833211,Casual,SIM-5,1361,45,0.2606070576587973,45284.120753686955,2,2024-01,2,2024-03,45284.120753686955,7085,0.13
2023-11,CMP-0741,Brand,APAC,Social,83047.62,12015,6643,1996,41.60702404809619,Whale,SIM-2,1996,50,0.13538782169569308,86288.29539476983,1,2023-12,1,2024-01,86288.29539476983,3005,0.11
2023-11,CMP-0742,Product Launch,APAC,Email,12247.74,1562,760,175,69.98708571428571,Casual,SIM-5,175,45,0.08083667061149381,7238.411218934486,1,2023-12,2,2024-02,7238.411218934486,2170,0.03
2023-11,CMP-0743,Performance,APAC,Affiliate,35968.63,5927,5114,1908,18.85148322851153,Churn-Prone,SIM-3,1908,55,0.1812734210182566,85917.16719834415,1,2023-12,2,2024-02,85917.16719834415,2712,0.07
2023-11,CMP-0744,Performance,APAC,Search,32734.73,3836,2745,308,106.28159090909091,Casual,SIM-2,308,50,0.1302907781106824,13393.522017095493,1,2023-12,2,2024-02,13393.522017095493,4238,0.09
2023-11,CMP-0745,Brand,North America,Social,54666.37,9773,5062,691,79.11196816208394,Casual,SIM-1,691,55,0.2177647007325011,29728.852548661296,2,2024-01,2,2024-03,29728.852548661296,6016,0.13
2023-11,CMP-0746,Performance,North America,Email,47077.39,5839,5207,983,47.89154628687691,Whale,SIM-4,983,60,0.24251817331919784,44676.27813763371,1,2023-12,1,2024-01,44676.27813763371,3639,0.04
2023-11,CMP-0747,Product Launch,North America,Affiliate,91973.38,88050,75173,24864,3.6990580759330762,Casual,SIM-3,24864,55,0.13908283261011156,1177321.4447490203,1,2023-12,2,2024-02,1177321.4447490203,4042,0.08
2023-11,CMP-0748,Brand,North America,Search,14426.54,2701,1636,157,91.88878980891721,Churn-Prone,SIM-5,157,45,0.28959511410271777,5019.010518864299,2,2024-01,2,2024-03,5019.010518864299,5484,0.11
2023-11,CMP-0749,Product Launch,LATAM,Social,76656.55,22581,11646,2557,29.979096597575285,Churn-Prone,SIM-3,2557,55,0.09938656705919045,126657.77014163075,2,2024-01,2,2024-03,126657.77014163075,5027,0.1
2023-11,CMP-0750,Brand,LATAM,Email,13316.77,1790,1214,245,54.35416326530613,Whale,SIM-3,245,55,0.09915068575133114,12138.944509500812,2,2024-01,1,2024-02,12138.944509500812,5157,0.03
2023-11,CMP-0751,Product Launch,LATAM,Affiliate,99050.76,41381,24052,3126,31.68610364683301,Churn-Prone,SIM-1,3126,55,0.07792637292865694,158532.11870237603,1,2023-12,2,2024-02,158532.11870237603,773,0.08
2023-11,CMP-0752,Brand,LATAM,Search,80390.4,37843,19114,7450,10.790657718120805,Whale,SIM-5,7450,45,0.1503787153342374,284835.5356841969,1,2023-12,1,2024-01,284835.5356841969,4096,0.15
2023-12,CMP-0753,Brand,Europe,Social,87685.61,26969,22598,7363,11.908951514328399,Whale,SIM-2,7363,50,0.07283669596040888,341335.1703821755,1,2024-01,1,2024-02,341335.1703821755,4174,0.04
2023-12,CMP-0754,Performance,Europe,Email,50906.84,13953,7156,1251,40.692917665867306,Whale,SIM-1,1251,55,0.2710141520870362,50157.871265651476,1,2024-01,1,2024-02,50157.871265651476,2788,0.05
2023-12,CMP-0755,Brand,Europe,Affiliate,38655.12,5142,3869,771,50.13634241245136,Churn-Prone,SIM-2,771,50,0.07023304862321474,35842.51597557507,1,2024-01,2,2024-03,35842.51597557507,4269,0.09
2023-12,CMP-0756,Performance,Europe,Search,28644.67,4756,4110,1641,17.455618525289456,Whale,SIM-5,1641,45,0.15589157517281915,62333.18663136317,2,2024-02,1,2024-03,62333.18663136317,6140,0.12
2023-12,CMP-0757,Performance,APAC,Social,96493.63,10327,8531,1933,49.91910501810657,Whale,SIM-5,1933,45,0.29676957491177763,61170.49852629903,2,2024-02,1,2024-03,61170.49852629903,5142,0.07
2023-12,CMP-0758,Performance,APAC,Email,40075.91,7279,6134,1171,34.2236635354398,Whale,SIM-1,1171,55,0.14665129320374043,54959.9234612131,1,2024-01,1,2024-02,54959.9234612131,1865,0.1
2023-12,CMP-0759,Performance,APAC,Affiliate,42022.29,7520,5688,894,47.00479865771812,Churn-Prone,SIM-2,894,50,0.0889560598342548,40723.66412540881,2,2024-02,2,2024-04,40723.66412540881,6074,0.1
2023-12,CMP-0760,Performance,APAC,Search,65890.93,9730,6584,2525,26.095417821782174,Whale,SIM-3,2525,55,0.18019694555791926,113850.14918564395,1,2024-01,1,2024-02,113850.14918564395,3955,0.05
2023-12,CMP-0761,Product Launch,North America,Social,44017.75,10446,7073,1523,28.902002626395273,Churn-Prone,SIM-2,1523,50,0.10424161200806316,68212.001245586,1,2024-01,2,2024-03,68212.001245586,3866,0.11
2023-12,CMP-0762,Performance,North America,Email,41855.3,36024,14670,3922,10.671927587965325,Casual,SIM-3,3922,55,0.06545693655889524,201590.2842148807,1,2024-01,2,2024-03,201590.2842148807,2063,0.02
2023-12,CMP-0763,Brand,North America,Affiliate,97575.18,22229,19546,7357,13.262903357346744,Casual,SIM-1,7357,55,0.23424136741896268,309852.74429442803,1,2024-01,2,2024-03,309852.74429442803,2712,0.15
2023-12,CMP-0764,Performance,North America,Search,21916.92,2518,1958,324,67.64481481481481,Whale,SIM-3,324,55,0.06588112795628999,16645.99829981891,1,2024-01,1,2024-02,16645.99829981891,3610,0.05
2023-12,CMP-0765,Product Launch,LATAM,Social,11513.99,1227,995,150,76.75993333333334,Churn-Prone,SIM-4,150,60,0.09723099268129702,8124.921065868327,1,2024-01,2,2024-03,8124.921065868327,3281,0.13
2023-12,CMP-0766,Performance,LATAM,Email,81599.32,28851,19688,2384,34.22790268456376,Churn-Prone,SIM-3,2384,55,0.22917095859809783,101071.1039086174,1,2024-01,2,2024-03,101071.1039086174,4288,0.1
2023-12,CMP-0767,Brand,LATAM,Affiliate,43660.56,5033,2590,477,91.53157232704402,Whale,SIM-1,477,55,0.22210053253627937,20408.19252891071,1,2024-01,1,2024-02,20408.19252891071,4238,0.07
2023-12,CMP-0768,Product Launch,LATAM,Search,72109.65,15589,8418,2122,33.9819274269557,Churn-Prone,SIM-5,2122,45,0.2746747640414309,69261.30678168377,2,2024-02,2,2024-04,69261.30678168377,5431,0.11
2024-01,CMP-0769,Performance,Europe,Social,77544.49,9530,6724,2025,38.29357530864198,Churn-Prone,SIM-1,2025,55,0.19038991803348587,90170.32287902052,1,2024-02,2,2024-04,90170.32287902052,3788,0.03
2024-01,CMP-0770,Performance,Europe,Email,64121.09,25087,12109,1333,48.102843210802696,Casual,SIM-4,1333,60,0.2758861493692751,57914.62577344538,2,2024-03,2,2024-05,57914.62577344538,7279,0.11
2024-01,CMP-0771,Performance,Europe,Affiliate,97165.38,10038,6111,1107,87.77360433604336,Casual,SIM-2,1107,50,0.17470126078149684,45680.28521574415,1,2024-02,2,2024-04,45680.28521574415,4280,0.11
2024-01,CMP-0772,Product Launch,Europe,Search,45700.35,6082,3453,624,73.23774038461538,Whale,SIM-2,624,50,0.26289948956495135,22997.535925573517,1,2024-02,1,2024-03,22997.535925573517,3348,0.08
2024-01,CMP-0773,Product Launch,APAC,Social,79798.43,19000,11000,3304,24.15206719128329,Casual,SIM-4,3304,60,0.20138659973906192,158317.12046772835,1,2024-02,2,2024-04,158317.12046772835,4115,0.02
2024-01,CMP-0774,Performance,APAC,Email,40613.33,9239,7507,2958,13.72999661933739,Whale,SIM-5,2958,45,0.2210130613025848,103690.95141001293,1,2024-02,1,2024-03,103690.95141001293,3981,0.08
2024-01,CMP-0775,Brand,APAC,Affiliate,24180.07,12829,9342,1810,13.359154696132597,Churn-Prone,SIM-3,1810,55,0.1891959642839494,80715.54175553285,1,2024-02,2,2024-04,80715.54175553285,3337,0.15
2024-01,CMP-0776,Brand,APAC,Search,93685.62,15790,7272,2260,41.45381415929204,Churn-Prone,SIM-4,2260,60,0.08376081689656246,124242.03322882613,1,2024-02,2,2024-04,124242.03322882613,2201,0.12
2024-01,CMP-0777,Performance,North America,Social,20282.81,15818,10753,1842,11.011297502714442,Casual,SIM-2,1842,50,0.14564961104119184,78685.67082310624,1,2024-02,2,2024-04,78685.67082310624,4151,0.01
2024-01,CMP-0778,Product Launch,North America,Email,58969.74,7096,5216,349,168.9677363896848,Casual,SIM-2,349,50,0.22045498701752653,13603.060476544162,1,2024-02,2,2024-04,13603.060476544162,4027,0.15
2024-01,CMP-0779,Product Launch,North America,Affiliate,17441.38,3742,2195,696,25.059454022988508,Churn-Prone,SIM-3,696,55,0.1990281966944179,30661.200630537685,1,2024-02,2,2024-04,30661.200630537685,3786,0.13
2024-01,CMP-0780,Performance,North America,Search,47780.27,5533,2476,673,70.99594353640416,Whale,SIM-3,673,55,0.08969515023036755,33694.93401422294,1,2024-02,1,2024-03,33694.93401422294,2310,0.06
2024-01,CMP-0781,Performance,LATAM,Social,89332.45,14583,11606,4392,20.33981102003643,Casual,SIM-2,4392,50,0.11798696256263273,193690.06302124585,1,2024-02,2,2024-04,193690.06302124585,4516,0.13
2024-01,CMP-0782,Brand,LATAM,Email,87262.06,17762,8847,1378,63.32515239477503,Churn-Prone,SIM-2,1378,50,0.28242213688323425,49441.11476874516,1,2024-02,2,2024-04,49441.11476874516,3945,0.01
2024-01,CMP-0783,Product Launch,LATAM,Affiliate,37879.73,10487,7823,1514,25.019636723910175,Casual,SIM-1,1514,55,0.07225294703334127,77253.49710053367,1,2024-02,2,2024-04,77253.49710053367,2407,0.02
2024-01,CMP-0784,Product Launch,LATAM,Search,15092.85,2408,1015,372,40.57217741935484,Casual,SIM-4,372,60,0.11405178305387405,19774.36420223753,1,2024-02,2,2024-04,19774.36420223753,2950,0.14
2024-02,CMP-0785,Product Launch,Europe,Social,51986.98,6587,2825,666,78.05852852852853,Whale,SIM-2,666,50,0.07364608700638746,30847.585302687297,1,2024-03,1,2024-04,30847.585302687297,4251,0.1
2024-02,CMP-0786,Brand,Europe,Email,29372.89,3590,2873,1000,29.372889999999998,Casual,SIM-2,1000,50,0.1039261165816716,44803.69417091642,2,2024-04,2,2024-06,44803.69417091642,5958,0.11
2024-02,CMP-0787,Product Launch,Europe,Affiliate,23729.5,5190,3804,1071,22.15639589169001,Casual,SIM-4,1071,60,0.07230531973458952,59613.66015385528,1,2024-03,2,2024-05,59613.66015385528,4350,0.14
2024-02,CMP-0788,Brand,Europe,Search,75217.61,11428,5844,878,85.6692596810934,Casual,SIM-4,878,60,0.105641697626507,47114.795369035615,1,2024-03,2,2024-05,47114.795369035615,2850,0.13
2024-02,CMP-0789,Brand,APAC,Social,83119.18,14967,7858,2377,34.96810265039966,Casual,SIM-2,2377,50,0.22309337054454398,92335.35291078096,1,2024-03,2,2024-05,92335.35291078096,4096,0.12
2024-02,CMP-0790,Product Launch,APAC,Email,58549.1,15186,9205,3408,17.179900234741783,Casual,SIM-4,3408,60,0.27232100975655255,148795.79992498015,1,2024-03,2,2024-05,148795.79992498015,4569,0.04
2024-02,CMP-0791,Brand,APAC,Affiliate,99809.09,52301,38917,5011,19.91799840351227,Churn-Prone,SIM-5,5011,45,0.2801810686288144,162315.56992954548,1,2024-03,2,2024-05,162315.56992954548,1246,0.13
2024-02,CMP-0792,Brand,APAC,Search,23697.62,6699,3405,859,27.58745052386496,Churn-Prone,SIM-3,859,55,0.10546890743435129,42262.12146826407,1,2024-03,2,2024-05,42262.12146826407,3117,0.08
2024-02,CMP-0793,Brand,North America,Social,90050.37,19294,14172,3602,25.000102720710714,Whale,SIM-5,3602,45,0.09116981406488091,147312.28483822345,1,2024-03,1,2024-04,147312.28483822345,3992,0.13
2024-02,CMP-0794,Brand,North America,Email,58896.22,16679,8183,1628,36.17703931203931,Churn-Prone,SIM-1,1628,55,0.0801996446835165,82358.92381503794,1,2024-03,2,2024-05,82358.92381503794,1615,0.1
2024-02,CMP-0795,Performance,North America,Affiliate,36495.92,21589,9099,3409,10.705755353476093,Casual,SIM-4,3409,60,0.17275260231299455,169205.1827229001,1,2024-03,2,2024-05,169205.1827229001,2752,0.1
2024-02,CMP-0796,Product Launch,North America,Search,45645.08,40622,21296,2808,16.255370370370372,Whale,SIM-1,2808,55,0.2722196711968419,112398.39398035975,1,2024-03,1,2024-04,112398.39398035975,2352,0.07
2024-02,CMP-0797,Brand,LATAM,Social,25057.06,19431,12211,3416,7.335204918032788,Whale,SIM-3,3416,55,0.14518171826796084,160603.2587718155,1,2024-03,1,2024-04,160603.2587718155,3680,0.02
2024-02,CMP-0798,Brand,LATAM,Email,52224.22,10874,9634,1475,35.40625084745763,Whale,SIM-2,1475,50,0.24077388371056418,55992.92607634589,1,2024-03,1,2024-04,55992.92607634589,4756,0.11
2024-02,CMP-0799,Performance,LATAM,Affiliate,70037.21,31944,21418,5168,13.552091718266254,Casual,SIM-3,5168,55,0.09588074445862184,256986.85719508133,1,2024-03,2,2024-05,256986.85719508133,4285,0.14
2024-02,CMP-0800,Product Launch,LATAM,Search,78091.64,23222,9777,2002,39.00681318681319,Churn-Prone,SIM-5,2002,45,0.2673992954238414,65999.99747526614,2,2024-04,2,2024-06,65999.99747526614,5960,0.1
2024-03,CMP-0801,Performance,Europe,Social,34040.34,12243,4900,1316,25.866519756838905,Churn-Prone,SIM-1,1316,55,0.1100544060656873,64414.26208896555,1,2024-04,2,2024-06,64414.26208896555,4178,0.09
2024-03,CMP-0802,Performance,Europe,Email,86373.67,9180,4214,628,137.53769108280255,Casual,SIM-5,628,45,0.10622196369320554,25258.16730603001,2,2024-05,2,2024-07,25258.16730603001,5372,0.15
2024-03,CMP-0803,Product Launch,Europe,Affiliate,23293.99,3115,1621,445,52.34604494382023,Casual,SIM-1,445,55,0.27359320104585694,17778.80640440265,1,2024-04,2,2024-06,17778.80640440265,4920,0.02
2024-03,CMP-0804,Performance,Europe,Search,30759.1,3588,2817,813,37.83407134071341,Whale,SIM-1,813,55,0.053109363192001394,42340.214824869654,1,2024-04,1,2024-05,42340.214824869654,4625,0.1
2024-03,CMP-0805,Brand,APAC,Social,49392.39,5346,2566,983,50.24658189216684,Churn-Prone,SIM-2,983,50,0.295246492688669,34638.63488435192,1,2024-04,2,2024-06,34638.63488435192,4184,0.12
2024-03,CMP-0806,Product Launch,APAC,Email,50833.67,23799,13083,5015,10.136325024925224,Casual,SIM-3,5015,55,0.10368490744479116,247226.11040404046,1,2024-04,2,2024-06,247226.11040404046,2693,0.02
2024-03,CMP-0807,Brand,APAC,Affiliate,51043.1,22488,14870,2350,21.720468085106383,Churn-Prone,SIM-4,2350,60,0.11302874147068946,125062.9474526328,1,2024-04,2,2024-06,125062.9474526328,4141,0.05
2024-03,CMP-0808,Brand,APAC,Search,64836.32,14841,10183,786,82.48895674300255,Churn-Prone,SIM-5,786,45,0.1738589037530957,29220.610574253,1,2024-04,2,2024-06,29220.610574253,2931,0.03
2024-03,CMP-0809,Performance,North America,Social,53601.09,14440,8946,611,87.72682487725041,Casual,SIM-3,611,55,0.19332051054633387,27108.464243090453,1,2024-04,2,2024-06,27108.464243090453,4118,0.08
2024-03,CMP-0810,Brand,North America,Email,94547.48,10993,6453,2548,37.10654631083202,Casual,SIM-5,2548,45,0.05991121448477084,107790.58014717617,1,2024-04,2,2024-06,107790.58014717617,3862,0.03
2024-03,CMP-0811,Brand,North America,Affiliate,69786.32,13447,6779,2054,33.97581304771179,Churn-Prone,SIM-3,2054,55,0.2798258008973176,81358.07927263003,1,2024-04,2,2024-06,81358.07927263003,2482,0.11
2024-03,CMP-0812,Brand,North America,Search,65463.63,41603,34962,4584,14.280896596858637,Whale,SIM-1,4584,55,0.0695580889620873,234583.01461087857,1,2024-04,1,2024-05,234583.01461087857,4822,0.13
2024-03,CMP-0813,Brand,LATAM,Social,96239.37,13194,7582,2325,41.39327741935484,Churn-Prone,SIM-2,2325,50,0.20974419237250952,91867.23763669576,1,2024-04,2,2024-06,91867.23763669576,1270,0.1
2024-03,CMP-0814,Performance,LATAM,Email,31813.71,20898,17923,1476,21.55400406504065,Churn-Prone,SIM-1,1476,55,0.17862075539674677,66679.5670768921,1,2024-04,2,2024-06,66679.5670768921,4719,0.14
2024-03,CMP-0815,Product Launch,LATAM,Affiliate,93482.02,20981,13785,4805,19.455155046826224,Whale,SIM-3,4805,55,0.24680476008650143,199050.67202813984,2,2024-05,1,2024-06,199050.67202813984,5419,0.12
2024-03,CMP-0816,Performance,LATAM,Search,35650.94,4406,2441,162,220.06753086419755,Casual,SIM-1,162,55,0.25027590995484167,6680.04164230236,1,2024-04,2,2024-06,6680.04164230236,4243,0.03
2024-04,CMP-0817,Product Launch,Europe,Social,46822.16,6731,4450,474,98.7809282700422,Whale,SIM-4,474,60,0.07892704071754834,26195.314961992925,1,2024-05,1,2024-06,26195.314961992925,4922,0.12
2024-04,CMP-0818,Product Launch,Europe,Email,34532.9,5020,2242,240,143.88708333333335,Casual,SIM-5,240,45,0.05746594947309079,10179.367745690619,1,2024-05,2,2024-07,10179.367745690619,4920,0.05
2024-04,CMP-0819,Brand,Europe,Affiliate,22944.54,2872,2074,315,72.83980952380952,Whale,SIM-3,315,55,0.10805327497892116,15452.977010990191,1,2024-05,1,2024-06,13907.679309891173,2244,0.09
2024-04,CMP-0820,Performance,Europe,Search,82690.36,26534,18970,3562,23.21458731049972,Casual,SIM-4,3562,60,0.18376033944172204,174446.74025451517,1,2024-05,2,2024-07,174446.74025451517,4929,0.15
2024-04,CMP-0821,Brand,APAC,Social,85530.68,30700,14164,2314,36.962264477095935,Whale,SIM-2,2314,50,0.18731321965632736,94027.86048576293,2,2024-06,1,2024-07,94027.86048576293,5687,0.11
2024-04,CMP-0822,Brand,APAC,Email,70904.55,16516,10304,2449,28.952449979583506,Churn-Prone,SIM-1,2449,55,0.2363250716865048,102863.19446918623,1,2024-05,2,2024-07,102863.19446918623,3760,0.14
2024-04,CMP-0823,Brand,APAC,Affiliate,57273.85,6893,2849,211,271.4400473933649,Casual,SIM-2,211,50,0.09358197532101391,9562.710160363304,1,2024-05,2,2024-07,9562.710160363304,4262,0.03
2024-04,CMP-0824,Product Launch,APAC,Search,60580.65,10227,6258,428,141.54357476635514,Casual,SIM-2,428,50,0.18076646497356813,17531.597649565643,1,2024-05,2,2024-07,17531.597649565643,3918,0.08
2024-04,CMP-0825,Product Launch,North America,Social,65433.22,33507,22395,1316,49.72129179331307,Whale,SIM-5,1316,45,0.2274243266923805,45751.93137327722,2,2024-06,1,2024-07,45751.93137327722,5149,0.06
2024-04,CMP-0826,Brand,North America,Email,15615.89,3007,1322,444,35.170923423423424,Casual,SIM-2,444,50,0.27708991265515276,16048.60393905561,1,2024-05,2,2024-07,16048.60393905561,2871,0.13
2024-04,CMP-0827,Product Launch,North America,Affiliate,20035.05,9050,7687,596,33.615855704697985,Casual,SIM-1,596,55,0.13174524104774848,28461.390998454808,1,2024-05,2,2024-07,28461.390998454808,4047,0.15
2024-04,CMP-0828,Product Launch,North America,Search,51595.69,9830,4209,647,79.74604327666152,Whale,SIM-1,647,55,0.26010740663805304,26329.07793478488,1,2024-05,1,2024-06,26329.07793478488,3336,0.11
2024-04,CMP-0829,Performance,LATAM,Social,31941.34,4216,2546,904,35.3333407079646,Churn-Prone,SIM-3,904,55,0.11417738438974852,44043.100448141704,2,2024-06,2,2024-08,44043.100448141704,5006,0.05
2024-04,CMP-0830,Brand,LATAM,Email,63607.11,28849,11725,3711,17.140153597413097,Churn-Prone,SIM-5,3711,45,0.19721606130798747,134060.90384187264,1,2024-05,2,2024-07,134060.90384187264,3991,0.1
2024-04,CMP-0831,Brand,LATAM,Affiliate,37012.07,4721,2675,254,145.71681102362206,Whale,SIM-3,254,55,0.12895478817625555,12168.501609177709,1,2024-05,1,2024-06,12168.501609177709,2970,0.11
2024-04,CMP-0832,Product Launch,LATAM,Search,83477.34,32379,23286,7208,11.581206992230854,Whale,SIM-3,7208,55,0.17455729835674028,327238.5046394539,2,2024-06,1,2024-07,327238.5046394539,5633,0.07
2024-05,CMP-0833,Performance,Europe,Social,75814.51,61770,37140,8076,9.387631253095591,Churn-Prone,SIM-5,8076,45,0.1774552077569852,298929.22839695646,1,2024-06,2,2024-08,298929.22839695646,3888,0.09
2024-05,CMP-0834,Product Launch,Europe,Email,34699.34,4329,1898,139,249.6355395683453,Casual,SIM-2,139,50,0.08162720710114789,6382.690910647022,1,2024-06,2,2024-08,6382.690910647022,4457,0.13
2024-05,CMP-0835,Product Launch,Europe,Affiliate,46493.99,6359,5045,335,138.78802985074626,Churn-Prone,SIM-3,335,55,0.23401301133296526,14113.310266190116,1,2024-06,2,2024-08,14113.310266190116,2999,0.09
2024-05,CMP-0836,Performance,Europe,Search,64969.99,6794,3885,640,101.515609375,Casual,SIM-2,640,50,0.28531474177330135,22869.928263254358,2,2024-07,2,2024-09,22869.928263254358,5406,0.08
2024-05,CMP-0837,Product Launch,APAC,Social,17137.56,8186,5293,1643,10.430651247717591,Casual,SIM-2,1643,50,0.20948451166259435,64940.84736691788,1,2024-06,2,2024-08,64940.84736691788,3999,0.04
2024-05,CMP-0838,Brand,APAC,Email,58710.71,15985,8156,2455,23.91474949083503,Whale,SIM-3,2455,55,0.17428545761372344,111492.106085707,1,2024-06,1,2024-07,111492.106085707,3191,0.03
2024-05,CMP-0839,Product Launch,APAC,Affiliate,48584.61,17100,12638,2980,16.303560402684564,Churn-Prone,SIM-5,2980,45,0.15357568730480137,113505.50033242615,1,2024-06,2,2024-08,113505.50033242615,3695,0.03
2024-05,CMP-0840,Product Launch,APAC,Search,91575.62,17540,12182,3924,23.337313965341487,Whale,SIM-5,3924,45,0.14125507744963567,151637.17842394332,1,2024-06,1,2024-07,151637.17842394332,3589,0.04
2024-05,CMP-0841,Product Launch,North America,Social,59170.0,19134,13695,5380,10.99814126394052,Churn-Prone,SIM-4,5380,60,0.21018351415043607,254952.76163223924,1,2024-06,2,2024-08,254952.76163223924,3836,0.09
2024-05,CMP-0842,Performance,North America,Email,11373.13,7408,5255,1311,8.675156369183828,Casual,SIM-3,1311,55,0.22090298705650208,56176.79011829092,2,2024-07,2,2024-09,56176.79011829092,5301,0.01
2024-05,CMP-0843,Brand,North America,Affiliate,87088.17,12766,8712,2490,34.97516867469879,Casual,SIM-2,2490,50,0.1939456946366715,100353.76101773439,1,2024-06,2,2024-08,100353.76101773439,4848,0.03
2024-05,CMP-0844,Product Launch,North America,Search,58801.19,9407,7260,2438,24.118617719442167,Casual,SIM-5,2438,45,0.20749416180248842,86945.815508649,2,2024-07,2,2024-09,86945.815508649,5412,0.15
2024-05,CMP-0845,Product Launch,LATAM,Social,39792.26,25496,14080,5486,7.253419613561794,Whale,SIM-4,5486,60,0.0738539993479188,304850.2175746391,1,2024-06,1,2024-07,304850.2175746391,1693,0.13
2024-05,CMP-0846,Performance,LATAM,Email,70686.52,7373,5924,503,140.52986083499007,Whale,SIM-4,503,60,0.16969711938170468,25058.540937060152,2,2024-07,1,2024-08,25058.540937060152,5239,0.03
2024-05,CMP-0847,Product Launch,LATAM,Affiliate,94989.48,11558,9784,2554,37.192435395458105,Casual,SIM-4,2554,60,0.21975708349547451,119564.42452515349,1,2024-06,2,2024-08,119564.42452515349,2355,0.11
2024-05,CMP-0848,Product Launch,LATAM,Search,57324.38,28822,23537,8464,6.772729206049149,Whale,SIM-2,8464,50,0.09965520915469701,381025.9154857322,1,2024-06,1,2024-07,381025.9154857322,4510,0.11
2024-06,CMP-0849,Product Launch,Europe,Social,79331.33,12559,8442,2009,39.487969138875066,Whale,SIM-3,2009,55,0.22133573007044427,86038.50850586627,2,2024-08,1,2024-09,86038.50850586627,5055,0.03
2024-06,CMP-0850,Brand,Europe,Email,42677.23,4671,4189,1666,25.61658463385354,Whale,SIM-4,1666,60,0.2692284847148025,73047.92066790834,1,2024-07,1,2024-08,73047.92066790834,1900,0.07
