Date,Entity,Department,Account Group,Product,Currency,Revenue,COGS,Gross Profit,OPEX_HR,OPEX_Marketing,OPEX_Ops,Depreciation,EBITDA,Interest,Tax,Net Profit,Budgeted Revenue,Budgeted OPEX
2023-09-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1475048.47,427947.97,1047100.5,214433.38,129873.58,25620.54,20358.09,677173.0,11983.69,99778.4,565410.91,1612193.5069180117,375783.9185419058
2023-09-01,Tapstorm SG,LiveOps,Revenue,Idle Bureaucracy,EUR,1255679.15,455118.28,800560.8699999999,203959.8,168168.34,101922.36,20984.16,326510.3699999999,9596.14,47537.13,269377.09999999986,1352728.2666821536,479222.45681182906
2023-09-01,Tapstorm SG,BI & Analytics,Revenue,Summon Siege,EUR,1043048.26,390051.77,652996.49,166714.71,159722.63,74162.42,15271.14,252396.73000000004,9967.77,36364.34,206064.62000000005,1108923.426169414,404956.20412786095
2023-09-01,Tapstorm SG,Infrastructure,Revenue,Petty Kingdoms,EUR,988564.23,214920.5,773643.73,203492.69,98633.94,88222.87,15132.92,383294.23000000004,10733.15,55884.16,316676.92000000004,1059398.0732682706,396200.3702732863
2023-09-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,1411483.14,534821.93,876661.2099999998,168428.59,146686.61,107422.82,15371.08,454123.1899999999,15301.18,65823.3,372998.7099999999,1350342.623145526,428544.5467073766
2023-09-01,TapForge CN,HR,Revenue,Summon Siege,EUR,1820399.33,536218.45,1284180.8800000001,172752.07,141221.36,94040.21,18063.44,876167.2400000001,10217.88,129892.4,736056.9600000001,1765077.7783175192,415173.4908345352
2023-09-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,1689367.31,467968.68,1221398.6300000001,151219.33,105576.7,103999.6,16993.23,860603.0000000001,13505.75,127064.59,720032.6600000001,1647242.958365409,365652.90781538404
2023-09-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1383456.03,526698.12,856757.91,161643.1,100409.08,66684.0,25325.92,528021.7300000001,10480.69,77631.16,439909.8800000001,1371154.5203722918,332063.49635123694
2023-09-01,TapForge CN,BI & Analytics,Revenue,Petty Kingdoms,EUR,1473239.01,395680.2,1077558.81,220257.32,141695.79,77247.44,21272.03,638358.26,11453.54,94035.71,532869.01,1595079.347981576,442687.90046920325
2023-09-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1041075.31,335999.18,705076.1300000001,171378.76,189888.52,83411.31,19825.74,260397.5400000001,9225.87,37675.75,213495.9200000001,1102596.4806804277,451590.24271640927
2023-09-01,WhaleCare PH,R&D,Revenue,Petty Kingdoms,EUR,1352816.33,365918.16,986898.1700000002,172931.02,113066.92,79072.39,17511.28,621827.8400000001,13338.32,91273.43,517216.09000000014,1402955.3894344047,370441.23717816314
2023-09-01,WhaleCare PH,Human Resources,Revenue,Idle Bureaucracy,EUR,1765973.85,688830.13,1077143.7200000002,199305.75,106993.08,92452.54,23261.14,678392.3500000002,12904.36,99823.2,565664.7900000003,1898348.6735750383,400922.88307760854
2023-09-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1229951.93,303299.31,926652.6199999999,169663.78,98958.67,59359.89,23328.8,598670.2799999998,16845.71,87273.69,494550.87999999983,1208723.4792543435,332245.02337928966
2023-09-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1311885.42,394229.34,917656.0799999998,162611.29,118291.03,62121.43,25987.21,574632.3299999997,6118.55,85277.07,483236.7099999997,1358603.7080004283,349375.2579863032
2023-09-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1248491.44,365624.82,882866.6199999999,149683.57,90622.43,79776.42,15296.57,562784.1999999998,8760.63,83103.54,470920.02999999985,1305180.5088315078,327077.1115478076
2023-09-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,997325.87,370260.75,627065.12,188824.27,98631.32,53377.88,17935.39,286231.64999999997,7818.45,41761.98,236651.21999999994,1051491.7074206574,345583.31855368824
2023-09-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1249238.92,280099.68,969139.24,152603.23,119394.24,102463.54,28793.46,594678.23,15482.33,86879.38,492316.52,1263697.5702615592,380377.61635766586
2023-09-01,SummonStorm BR,HR Dept.,Revenue,Summon Siege,EUR,1270060.07,286285.83,983774.24,187732.07,102509.94,66761.27,15012.83,626770.96,2037.51,93710.02,531023.4299999999,1341547.7744770888,360056.03319970093
2023-09-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1948671.52,668025.77,1280645.75,211960.87,89641.74,56375.55,10944.88,922667.5899999999,8250.41,137162.58,777254.5999999999,2139136.000134952,362341.26275096677
2023-09-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1619291.25,325669.96,1293621.29,182177.66,89766.47,88621.76,23259.29,933055.4000000001,8576.53,138671.83,785807.0400000002,1661690.9849129498,363555.8634081147
2023-09-01,SummonStorm BR,BI & Analytics,Revenue,Petty Kingdoms,EUR,1628505.87,621997.5,1006508.3700000001,189795.72,178236.18,81847.58,20811.06,556628.8900000002,7106.51,82428.36,467094.02000000025,1607829.9872317,457809.06954330986
2023-09-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1201543.09,302064.55,899478.54,172935.42,107320.26,65191.48,18072.38,554031.38,13399.19,81094.83,459537.36000000004,1263673.7495498043,350663.492635309
2023-10-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,1660304.16,569436.5,1090867.66,135789.61,146738.71,104415.66,11716.98,703923.6799999999,15592.81,103249.63,585081.2399999999,1737069.226598875,393561.16809369216
2023-10-01,Tapstorm SG,Human Resources,Revenue,Petty Kingdoms,EUR,1474134.87,361174.95,1112959.9200000002,152391.04,117907.58,56329.17,18076.88,786332.1300000001,5942.12,117058.5,663331.5100000001,1620038.2804218505,329441.12586830417
2023-10-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1365327.48,338747.33,1026580.1499999999,169847.24,201693.54,92147.34,23573.72,562892.0299999999,7673.75,83282.74,471935.5399999999,1360457.32330598,469026.0245830226
2023-10-01,Tapstorm SG,LiveOps,Revenue,Idle Bureaucracy,EUR,1682028.65,483196.77,1198831.88,194319.78,135670.16,60565.33,13648.95,808276.6099999999,9827.35,119767.39,678681.8699999999,1800075.9185310137,394694.9989692194
2023-10-01,Tapstorm SG,BI & Analytics,Revenue,Summon Siege,EUR,1509832.09,462975.11,1046856.9800000001,180530.57,125799.13,62566.21,19008.63,677961.0700000002,10407.2,100133.08,567420.7900000003,1473443.0382129713,373942.50513959845
2023-10-01,Tapstorm SG,Infrastructure,Revenue,Summon Siege,EUR,1451469.82,547707.61,903762.2100000001,165713.73,148985.14,87615.12,27728.37,501448.2200000001,10261.83,73677.96,417508.43000000005,1456578.1785458215,405757.9969293454
2023-10-01,TapForge CN,R&D,Revenue,Idle Bureaucracy,EUR,1698102.92,648883.34,1049219.58,198688.65,121368.88,76603.6,11739.28,652558.4500000001,6993.69,96834.71,548730.0500000002,1772248.4428258906,401176.5163859845
2023-10-01,TapForge CN,HR Dept.,Revenue,Summon Siege,EUR,1900671.14,621486.86,1279184.2799999998,179233.6,154895.81,68683.53,17573.16,876371.3399999996,9119.98,130087.7,737163.6599999997,1890562.3249921666,407144.91830750526
2023-10-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,880540.42,294923.63,585616.79,210545.12,56484.85,79795.21,18113.0,238791.61000000004,9466.06,34398.83,194926.72000000003,954820.939750199,350740.4273417559
2023-10-01,TapForge CN,LiveOps,Revenue,Summon Siege,EUR,1609981.87,342940.94,1267040.9300000002,222166.28,99295.77,95485.82,23544.68,850093.06,2077.64,127202.31,720813.1100000001,1532146.0288600642,420698.0783961962
2023-10-01,TapForge CN,BI & Analytics,Revenue,Petty Kingdoms,EUR,1550992.36,373216.51,1177775.85,197545.58,130134.78,87158.55,18472.04,762936.9400000001,9385.73,113032.68,640518.53,1701303.802091185,420911.76487583685
2023-10-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1381994.66,277539.67,1104454.99,179285.48,107966.6,95543.65,14651.68,721659.26,7654.56,107100.7,606904.0,1346607.6425609826,387977.7088483848
2023-10-01,WhaleCare PH,R&D,Revenue,Petty Kingdoms,EUR,1140612.61,408846.28,731766.3300000001,169335.72,94658.37,76512.41,15533.75,391259.8300000001,9897.46,57204.36,324158.01000000007,1105642.1069691898,346344.5429243827
2023-10-01,WhaleCare PH,Human Resources,Revenue,Summon Siege,EUR,1378608.44,530657.42,847951.0199999999,167341.66,149868.45,87384.35,11454.02,443356.55999999994,12648.96,64606.14,366101.4599999999,1484695.553666133,410369.2955671997
2023-10-01,WhaleCare PH,Marketing,Revenue,Petty Kingdoms,EUR,1587650.65,479789.54,1107861.1099999999,182871.13,106065.84,96951.61,21090.57,721972.5299999999,5869.12,107415.51,608687.8999999999,1616152.491935104,392182.711887929
2023-10-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1250978.85,273961.03,977017.8200000001,155310.5,72941.62,58710.69,21908.59,690055.01,9514.19,102081.12,578459.7000000001,1360506.1224830057,293632.59968686546
2023-10-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,972537.34,222094.23,750443.11,173722.05,120285.72,77060.46,18798.17,379374.88000000006,7383.66,55798.68,316192.5400000001,1009873.7916815947,374867.8958969002
2023-10-01,WhaleCare PH,Infrastructure,Revenue,Petty Kingdoms,EUR,1334192.11,473563.92,860628.1900000002,189472.09,115006.62,102123.44,13438.7,454026.0400000002,9619.82,66660.93,377745.2900000002,1422318.0364613861,411292.32989832654
2023-10-01,SummonStorm BR,R&D,Revenue,Summon Siege,EUR,1734407.44,495607.41,1238800.03,181309.32,115565.51,101418.26,23764.24,840506.94,9000.06,124726.03,706780.8499999999,1868202.5890502369,404098.3012038374
2023-10-01,SummonStorm BR,Human Resources,Revenue,Summon Siege,EUR,1125130.53,241381.52,883749.01,171105.09,131043.08,76779.65,16537.09,504821.19000000006,13315.92,73725.79,417779.4800000001,1233296.5048633215,384287.15435586503
2023-10-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1294556.37,452865.74,841690.6300000001,177643.27,69864.38,121803.7,20123.44,472379.2800000001,4110.48,70240.32,398028.4800000001,1295594.5274008396,374718.87537675
2023-10-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1977238.72,742195.22,1235043.5,140739.63,127837.85,83754.19,25758.86,882711.8300000001,11566.49,130671.8,740473.54,1984470.4997655961,355472.5525294173
2023-10-01,SummonStorm BR,BI & Analytics,Revenue,Petty Kingdoms,EUR,1451381.37,501144.96,950236.4100000001,209879.44,113661.26,63561.59,17507.01,563134.1200000002,7711.18,83313.44,472109.5000000002,1450615.5795758406,393966.5303399903
2023-10-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1718150.4,601189.97,1116960.43,214438.69,121312.85,59466.12,19141.21,721742.77,11784.1,106493.8,603464.87,1836615.2339006257,400344.75490775023
2023-11-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,2054412.06,793233.98,1261178.08,204767.77,64669.15,64322.99,17976.62,927418.17,4068.66,138502.43,784847.0800000001,2079602.6841113786,340228.7996164304
2023-11-01,Tapstorm SG,H.R.,Revenue,Petty Kingdoms,EUR,1425103.34,338991.11,1086112.23,169555.26,121260.4,89019.46,27363.15,706277.11,8456.07,104673.16,593147.88,1398960.8873872482,385051.39298726345
2023-11-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1439794.43,468635.52,971158.9099999999,169882.6,179934.78,103580.62,11442.56,517760.9099999999,11114.15,75997.01,430649.7499999999,1420610.7884154613,456614.58832291997
2023-11-01,Tapstorm SG,LiveOps,Revenue,Summon Siege,EUR,1632528.19,384365.5,1248162.69,189304.17,137158.69,59857.37,28618.36,861842.4600000001,8070.06,128065.86,725706.54,1758452.7939164373,392767.2413595296
2023-11-01,Tapstorm SG,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1260538.18,359644.87,900893.3099999999,205463.44,119357.96,79654.4,15209.89,496417.5099999999,12753.83,72549.55,411114.1299999999,1352568.6920584603,411588.72924016893
2023-11-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1462276.11,523188.03,939088.0800000001,162091.3,157001.76,124864.88,14549.85,495130.14,9448.92,72852.18,412829.04000000004,1606107.298780983,449463.4547013485
2023-11-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1370871.69,442350.25,928521.44,230211.83,91812.47,61071.62,26107.12,545425.52,7876.51,80632.35,456916.66000000003,1427345.674799485,388800.94049187
2023-11-01,TapForge CN,HR Dept.,Revenue,Idle Bureaucracy,EUR,1531014.6,511415.67,1019598.9300000002,177368.23,80870.79,76007.91,20314.17,685352.0000000001,8668.53,101502.52,575180.9500000001,1566405.642293573,336900.2490200641
2023-11-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,1621510.62,517630.96,1103879.6600000001,158861.2,114485.08,65662.51,18137.45,764870.8700000002,6860.75,113701.52,644308.6000000002,1693225.8036769202,341709.8926481034
2023-11-01,TapForge CN,LiveOps,Revenue,Summon Siege,EUR,1580791.86,424860.73,1155931.1300000001,205162.08,129541.55,86698.58,27940.87,734528.9200000002,5900.54,109294.26,619334.1200000001,1710278.625841358,424310.58515211166
2023-11-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1875703.91,389395.32,1486308.5899999999,208411.39,109351.55,129215.06,18448.79,1039330.5899999996,8347.82,154647.42,876335.3499999996,2032413.6604974202,448681.74849210697
2023-11-01,TapForge CN,Infrastructure,Revenue,Petty Kingdoms,EUR,1880614.17,403460.25,1477153.92,204982.12,151644.19,84352.56,32091.96,1036175.0499999998,15941.95,153034.96,867198.1399999999,1852422.4805600988,443869.6957284104
2023-11-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1538378.16,403421.96,1134956.2,195893.16,160960.97,75504.82,17489.02,702597.25,7539.13,104258.72,590799.4,1618260.2972584048,438899.5406403095
2023-11-01,WhaleCare PH,HR,Revenue,Idle Bureaucracy,EUR,1305638.31,295192.68,1010445.6300000001,134354.86,150068.13,91755.56,13276.55,634267.0800000001,10777.09,93523.5,529966.4900000001,1432915.063376937,381185.6650392914
2023-11-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1241043.09,370114.04,870929.05,231003.35,100190.12,86048.62,17257.18,453686.9600000001,9334.91,66652.81,377699.2400000001,1192647.5150513437,422139.78620450094
2023-11-01,WhaleCare PH,LiveOps,Revenue,Idle Bureaucracy,EUR,1077984.17,384791.69,693192.48,127580.01,114454.49,81987.88,15873.23,369170.1,12204.25,53544.88,303420.97,1182093.8985854255,326829.03654121846
2023-11-01,WhaleCare PH,BI & Analytics,Revenue,Summon Siege,EUR,1434951.88,422763.96,1012187.9199999999,172681.05,111129.37,94162.6,19191.6,634214.8999999999,9339.84,93731.26,531143.7999999999,1572006.2762073423,384658.1609306437
2023-11-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1703098.23,604987.97,1098110.26,215542.4,125028.51,46785.51,24289.74,710753.84,14049.47,104505.66,592198.71,1828306.5342518394,396048.9625257772
2023-11-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1484413.57,523520.21,960893.3600000001,187033.71,125615.52,74587.47,17967.37,573656.6600000001,9659.54,84599.57,479397.5500000001,1491074.025006251,390849.31127642107
2023-11-01,SummonStorm BR,H.R.,Revenue,Petty Kingdoms,EUR,1580632.74,608238.38,972394.36,154936.36,156584.79,109073.36,16702.52,551799.85,14952.25,80527.14,456320.45999999996,1593870.0531166128,427058.33312496165
2023-11-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1585173.32,384855.63,1200317.69,179823.43,69959.55,66836.47,23799.68,883698.24,12289.3,130711.34,740697.6,1575451.165349226,318794.97482999234
2023-11-01,SummonStorm BR,LiveOps,Revenue,Summon Siege,EUR,1042920.66,414746.58,628174.0800000001,138144.32,113773.15,79548.04,24949.0,296708.5700000001,7506.08,43380.37,245822.1200000001,1050677.3418385796,336771.3680270174
2023-11-01,SummonStorm BR,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1537172.04,413346.13,1123825.9100000001,195374.03,142414.24,84575.47,20201.65,701462.1700000002,4655.73,104520.97,592285.4700000002,1681364.30823037,428177.3759542981
2023-11-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1257310.83,405980.89,851329.9400000001,152156.36,160350.56,102629.16,14284.02,436193.86,8817.57,64106.44,363269.85,1229934.3915620625,418042.92353533546
2023-12-01,Tapstorm SG,R&D,Revenue,Idle Bureaucracy,EUR,1636411.32,373207.66,1263203.6600000001,178345.85,80385.96,87716.06,23195.63,916755.79,11960.44,135719.3,769076.05,1582231.4960101286,351602.48733229627
2023-12-01,Tapstorm SG,HR,Revenue,Summon Siege,EUR,1507194.01,567427.36,939766.65,176963.15,130570.56,109220.51,20012.33,523012.42999999993,11276.62,76760.37,434975.43999999994,1504988.4434867755,420356.1797795322
2023-12-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1880883.98,551851.14,1329032.8399999999,148871.24,107937.71,87292.53,22785.49,984931.3599999999,6725.41,146730.89,831475.0599999998,2028042.1767133987,347880.25011510355
2023-12-01,Tapstorm SG,LiveOps,Revenue,Summon Siege,EUR,1150439.4,353672.85,796766.5499999999,194860.26,103470.29,69503.66,22024.33,428932.33999999997,14568.81,62154.53,352209.0,1151129.007504734,372533.5580599584
2023-12-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,1354611.43,435829.64,918781.7899999999,183585.44,128460.21,74073.85,13294.69,532662.2899999999,7337.77,78798.68,446525.8399999999,1457742.5313821572,390929.5039589785
2023-12-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1334665.13,365699.19,968965.94,192008.11,112468.89,84617.29,29077.89,579871.6499999999,9112.08,85613.94,485145.62999999995,1382878.9734774975,395045.71589977335
2023-12-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,323279.92,94145.93,229133.99,187094.7,139620.72,64941.89,22830.36,-162523.32,9819.76,0.0,-172343.08000000002,319763.04312173097,397257.30482941546
2023-12-01,TapForge CN,Human Resources,Revenue,Petty Kingdoms,EUR,1549757.71,515591.47,1034166.24,183294.73,124482.37,104048.62,11600.47,622340.52,10374.9,91794.84,520170.78,1525834.5586059007,415011.99780068104
2023-12-01,TapForge CN,Marketing,Revenue,Idle Bureaucracy,EUR,1557896.89,439709.34,1118187.5499999998,221911.37,111948.86,87132.59,27135.04,697194.7299999999,11114.2,102912.08,583168.45,1565686.4939113953,425915.55620936904
2023-12-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1612607.91,371044.49,1241563.42,229347.46,108743.42,76879.73,26285.42,826592.8099999999,5376.13,123182.5,698034.1799999999,1688219.0294521884,420900.79607643536
2023-12-01,TapForge CN,BI & Analytics,Revenue,Petty Kingdoms,EUR,1547203.97,387450.4,1159753.5699999998,204412.66,119327.72,92248.0,14937.63,743765.1899999998,8394.9,110305.54,625064.7499999998,1526576.3860276574,421566.19897838903
2023-12-01,TapForge CN,Infrastructure,Revenue,Petty Kingdoms,EUR,1836205.71,702622.51,1133583.2,168856.21,110539.37,80070.1,18899.09,774117.52,12190.75,114289.02,647637.75,1959705.8577661847,363908.76100571384
2023-12-01,WhaleCare PH,R&D,Revenue,Petty Kingdoms,EUR,1258047.11,308556.39,949490.7200000001,168519.49,45430.09,59209.93,15806.86,676331.2100000001,8379.61,100192.74,567758.8600000001,1338983.0908093525,276631.3022036139
2023-12-01,WhaleCare PH,H.R.,Revenue,Idle Bureaucracy,EUR,1255594.3,305778.87,949815.43,183891.35,86949.54,111279.84,24010.78,567694.7000000001,6495.74,84179.84,477019.1200000001,1255025.0773405326,388641.23062880023
2023-12-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1167938.91,283253.96,884684.95,213362.65,77543.85,64394.23,17999.38,529384.22,11512.46,77680.76,440190.99999999994,1120889.460316765,359058.45915418974
2023-12-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1705696.92,475355.72,1230341.2,194792.94,137081.22,67663.03,14494.22,830804.01,14668.31,122420.35,693715.35,1835349.6275762548,404907.28567663045
2023-12-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,1659240.48,456543.12,1202697.3599999999,153170.24,107895.06,96440.84,27292.16,845191.2199999999,10244.13,125242.06,709705.0299999998,1683957.1435778749,362984.3525094424
2023-12-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1493723.69,425803.31,1067920.38,165480.62,124070.56,88606.9,24969.64,689762.2999999999,9314.3,102067.2,578380.7999999999,1551605.9655932314,383090.0674898099
2023-12-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1140238.7,271807.26,868431.44,191192.41,106349.31,83125.32,15763.43,487764.39999999997,8647.02,71867.61,407249.76999999996,1182457.697450128,387544.96118176973
2023-12-01,SummonStorm BR,Human Resources,Revenue,Summon Siege,EUR,1774747.13,445543.6,1329203.5299999998,195684.8,116882.41,65840.54,15892.43,950795.7799999997,10671.52,141018.64,799105.6199999996,1867000.13827039,382138.3995067052
2023-12-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1780396.41,529285.44,1251110.97,189248.14,107653.53,65712.96,25501.38,888496.3400000001,14739.6,131063.51,742693.2300000001,1833185.9993839702,369207.35496898467
2023-12-01,SummonStorm BR,LiveOps,Revenue,Petty Kingdoms,EUR,1924208.74,724012.36,1200196.38,215084.47,132998.52,96101.68,14322.91,756011.71,9306.51,112005.78,634699.4199999999,2052872.1659971434,450405.12422296335
2023-12-01,SummonStorm BR,BI & Analytics,Revenue,Petty Kingdoms,EUR,1443882.75,456702.51,987180.24,182386.55,118231.6,80940.69,21208.7,605621.3999999999,7096.4,89778.75,508746.2499999999,1446385.5418875606,386628.79604984896
2023-12-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1343732.13,372978.41,970753.72,184100.4,127959.57,69690.07,22931.25,589003.6799999999,7504.22,87224.92,494274.54,1430751.5706320938,385737.8186336533
2024-01-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1517972.93,571203.12,946769.8099999999,183093.87,81671.99,111547.42,16207.51,570456.5299999999,9602.22,84128.15,476726.1599999999,1449236.9591255786,380462.10907815746
2024-01-01,Tapstorm SG,HR Dept.,Revenue,Summon Siege,EUR,2040458.52,633446.09,1407012.4300000002,137343.48,133258.01,30429.27,9782.53,1105981.6700000002,13525.47,163868.43,928587.7700000003,2076522.80928625,305417.44994739385
2024-01-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1760341.64,657041.75,1103299.89,185685.13,110445.55,90812.61,22357.64,716356.5999999999,9235.3,106068.19,601053.1099999999,1843757.910562311,392531.11189336836
2024-01-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,1189620.61,412896.86,776723.7500000001,164188.29,90246.82,66144.22,13631.29,456144.42000000004,10442.23,66855.33,378846.86000000004,1261864.8237788342,326800.0092681014
2024-01-01,Tapstorm SG,BI & Analytics,Revenue,Petty Kingdoms,EUR,1354010.64,288186.4,1065824.2399999998,179744.86,173262.44,86154.71,23509.69,626662.2299999997,7298.63,92904.54,526459.0599999997,1450957.620417076,446434.98714148573
2024-01-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1337468.03,375569.03,961899.0,207814.1,142548.72,56546.1,18440.07,554990.0800000001,11932.63,81458.62,461598.8300000001,1454572.5023326143,410430.29788824695
2024-01-01,TapForge CN,R&D,Revenue,Petty Kingdoms,EUR,1142107.99,293544.48,848563.51,170181.84,65976.77,72267.32,23865.91,540137.5800000001,7381.29,79913.44,452842.85000000003,1086346.5525844754,315576.3675297314
2024-01-01,TapForge CN,HR Dept.,Revenue,Summon Siege,EUR,1557435.21,394413.7,1163021.51,221056.81,150130.14,66081.27,29961.83,725753.2899999999,13004.21,106912.36,605836.72,1656748.0152470605,441582.1843965536
2024-01-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1296451.58,277909.32,1018542.26,172362.51,125213.08,62984.7,19259.46,657981.9700000001,8778.41,97380.53,551823.03,1378102.0425403349,367061.5207466527
2024-01-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1265498.38,441777.14,823721.2399999999,200616.76,92518.99,67926.25,27293.29,462659.2399999999,10324.04,67850.28,384484.9199999999,1377127.5342425234,363856.2939594436
2024-01-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1177892.15,396421.23,781470.9199999999,191457.95,176601.65,49988.11,20554.48,363423.20999999996,15209.66,52232.03,295981.52,1262815.342581355,424195.8662415625
2024-01-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1943316.09,447270.84,1496045.25,179084.93,86098.67,97301.43,15902.57,1133560.2200000002,7897.23,168849.45,956813.5400000003,2101801.46664173,368133.89898312726
2024-01-01,WhaleCare PH,R&D,Revenue,Idle Bureaucracy,EUR,1651309.52,481185.11,1170124.4100000001,166467.52,92249.08,70703.82,22405.86,840703.9900000002,7036.25,125050.16,708617.5800000002,1705083.6849571562,334605.71380276163
2024-01-01,WhaleCare PH,HR,Revenue,Idle Bureaucracy,EUR,1434980.46,491303.47,943676.99,182293.5,99836.02,85513.26,22830.69,576034.21,10785.58,84787.29,480461.34,1429109.7823565218,374494.03478818707
2024-01-01,WhaleCare PH,Marketing,Revenue,Summon Siege,EUR,1298695.55,422983.95,875711.6000000001,152604.02,103818.43,65369.19,12178.98,553919.9600000002,9438.55,81672.21,462809.2000000001,1348431.109659388,327001.3720377773
2024-01-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1571549.68,523774.44,1047775.24,170359.21,199405.38,73091.69,18937.34,604918.96,7877.14,89556.27,507485.54999999993,1580640.1518608322,448674.36422138696
2024-01-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1796358.47,493393.35,1302965.12,191480.1,111194.33,87671.05,15552.54,912619.64,8665.93,135593.06,768360.6499999999,1873752.5615240955,398118.4746034498
2024-01-01,WhaleCare PH,Infrastructure,Revenue,Petty Kingdoms,EUR,1107707.23,390284.01,717423.22,233777.57,143108.58,76560.49,21862.6,263976.57999999996,14082.36,37484.13,212410.08999999997,1153893.9996471712,457126.1657374881
2024-01-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1368345.0,401701.76,966643.24,151523.46,82712.0,73771.51,20240.94,658636.27,10233.91,97260.35,551142.01,1398726.876912843,314016.6705383494
2024-01-01,SummonStorm BR,HR Dept.,Revenue,Summon Siege,EUR,1591525.62,361650.05,1229875.57,186953.14,71223.24,79377.29,21670.99,892321.9,5874.22,132967.15,753480.53,1553573.314086782,341152.68206054455
2024-01-01,SummonStorm BR,Marketing,Revenue,Petty Kingdoms,EUR,1668873.2,608737.39,1060135.81,177313.88,181106.17,75564.3,28845.99,626151.46,4123.68,93304.17,528723.6099999999,1599960.3364312523,438562.5446068959
2024-01-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1537025.74,558581.27,978444.47,166688.53,139742.03,75707.59,9875.23,596306.32,5234.89,88660.71,502410.7199999999,1596774.4811778988,388221.1904375347
