Date,Invoice ID,Customer ID,Customer Name,Product ID,Product Name,Entity,Country,Channel,Currency,Units Sold,Unit Price,Discount %,Net Revenue,Returns,FX Rate
2023-11-01,INV002815,CUST0019,Customer_19,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,4,17.76,0.23,54.7008,0.0,1.1536
2023-11-01,INV002816,CUST0038,Customer_38,PRD003,Petty Kingdoms,TapForge CN,Singapore,Google Play,EUR,1,8.36,0.14,7.1895999999999995,0.0,1.1792
2023-11-01,INV002817,CUST0034,Customer_34,PRD002,Idle Bureaucracy,SummonStorm BR,China,Web Portal,EUR,1,15.21,0.04,14.601600000000001,0.0,0.975
2023-11-01,INV002818,CUST0097,Customer_97,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Web Portal,EUR,9,69.66,0.26,463.9355999999999,0.0,1.1341
2023-11-01,INV002819,CUST0084,Customer_84,PRD001,Summon Siege,SummonStorm BR,China,App Store,EUR,5,48.92,0.02,239.70800000000003,0.0,1.1673
2023-11-01,INV002820,CUST0025,Customer_25,PRD001,Summon Siege,Tapstorm SG,Philippines,Emulator,EUR,2,90.91,0.24,138.1832,0.0,0.9874
2023-12-01,INV002821,CUST0079,Customer_79,PRD003,Petty Kingdoms,SummonStorm BR,China,Google Play,EUR,1,20.81,0.08,19.1452,0.0,1.1253
2023-12-01,INV002822,CUST0099,Customer_99,PRD001,Summon Siege,TapForge CN,Brazil,App Store,EUR,6,63.68,0.13,332.40959999999995,0.0,1.0005
2023-12-01,INV002823,CUST0018,Customer_18,PRD001,Summon Siege,WhaleCare PH,Singapore,Web Portal,EUR,1,67.38,0.3,47.166,0.0,0.9926
2023-12-01,INV002824,CUST0006,Customer_6,PRD001,Summon Siege,WhaleCare PH,Singapore,Google Play,EUR,9,55.84,0.1,452.30400000000003,0.0,1.2824
2023-12-01,INV002825,CUST0061,Customer_61,PRD001,Summon Siege,WhaleCare PH,Philippines,Web Portal,EUR,1,19.06,0.23,14.676199999999998,0.0,1.0395
2023-12-01,INV002826,CUST0079,Customer_79,PRD003,Petty Kingdoms,Tapstorm SG,China,Emulator,EUR,8,15.66,0.26,92.7072,0.0,1.2787
2023-12-01,INV002827,CUST0042,Customer_42,PRD002,Idle Bureaucracy,TapForge CN,Brazil,Google Play,EUR,8,13.14,0.06,98.81280000000001,0.0,1.1878
2023-12-01,INV002828,CUST0091,Customer_91,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Emulator,EUR,9,34.05,0.23,235.9665,0.0,0.9939
2023-12-01,INV002829,CUST0093,Customer_93,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,Google Play,EUR,1,41.91,0.17,34.7853,23.5,0.8623
2023-12-01,INV002830,CUST0069,Customer_69,PRD001,Summon Siege,WhaleCare PH,Singapore,Web Portal,EUR,8,85.4,0.06,642.2080000000001,0.0,1.2393
2023-12-01,INV002831,CUST0053,Customer_53,PRD003,Petty Kingdoms,WhaleCare PH,China,App Store,EUR,9,33.17,0.1,268.677,0.0,1.1651
2023-12-01,INV002832,CUST0023,Customer_23,PRD001,Summon Siege,Tapstorm SG,Singapore,Emulator,EUR,3,93.84,0.25,211.14,0.0,1.2622
2023-12-01,INV002833,CUST0037,Customer_37,PRD001,Summon Siege,WhaleCare PH,China,App Store,EUR,6,33.08,0.24,150.8448,0.0,0.9119
2023-12-01,INV002834,CUST0065,Customer_65,PRD001,Summon Siege,WhaleCare PH,Brazil,Emulator,EUR,3,61.49,0.12,162.3336,0.0,1.06
2023-12-01,INV002835,CUST0055,Customer_55,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Emulator,EUR,4,81.44,0.15,276.896,0.0,0.8485
2023-12-01,INV002836,CUST0070,Customer_70,PRD001,Summon Siege,Tapstorm SG,China,Web Portal,EUR,4,92.53,0.28,266.4864,0.0,1.2127
2023-12-01,INV002837,CUST0031,Customer_31,PRD001,Summon Siege,TapForge CN,Singapore,App Store,EUR,3,40.04,0.0,120.12,0.0,0.9172
2023-12-01,INV002838,CUST0075,Customer_75,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,App Store,EUR,9,52.17,0.25,352.14750000000004,0.0,0.9662
2023-12-01,INV002839,CUST0026,Customer_26,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,3,91.48,0.1,246.99599999999998,0.0,1.0884
2023-12-01,INV002840,CUST0054,Customer_54,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,App Store,EUR,3,9.62,0.09,26.2626,0.0,0.9194
2023-12-01,INV002841,CUST0006,Customer_6,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,App Store,EUR,2,14.57,0.09,26.517400000000002,0.0,0.91
2023-12-01,INV002842,CUST0038,Customer_38,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,8,95.13,0.1,684.9359999999999,0.0,1.2131
2023-12-01,INV002843,CUST0009,Customer_9,PRD001,Summon Siege,TapForge CN,Philippines,Google Play,EUR,6,75.61,0.25,340.245,0.0,1.2587
2023-12-01,INV002844,CUST0088,Customer_88,PRD001,Summon Siege,SummonStorm BR,China,Google Play,EUR,6,78.16,0.23,361.0992,0.0,1.2205
2023-12-01,INV002845,CUST0008,Customer_8,PRD001,Summon Siege,WhaleCare PH,Brazil,Emulator,EUR,7,48.51,0.04,325.9872,0.0,0.8636
2023-12-01,INV002846,CUST0100,Customer_100,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,1,46.99,0.23,36.1823,0.0,0.8199
2023-12-01,INV002847,CUST0026,Customer_26,PRD001,Summon Siege,Tapstorm SG,Singapore,Google Play,EUR,1,66.71,0.15,56.70349999999999,0.0,1.1593
2023-12-01,INV002848,CUST0047,Customer_47,PRD001,Summon Siege,WhaleCare PH,Brazil,Emulator,EUR,9,31.79,0.16,240.3324,0.0,1.1657
2023-12-01,INV002849,CUST0096,Customer_96,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,App Store,EUR,8,15.7,0.1,113.03999999999999,0.0,1.225
2023-12-01,INV002850,CUST0055,Customer_55,PRD001,Summon Siege,SummonStorm BR,Singapore,Emulator,EUR,1,55.73,0.19,45.1413,14.67,0.8726
2023-12-01,INV002851,CUST0068,Customer_68,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,Google Play,EUR,4,64.21,0.11,228.58759999999998,0.0,1.0556
2023-12-01,INV002852,CUST0063,Customer_63,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,App Store,EUR,6,50.9,0.06,287.07599999999996,0.0,1.1988
2023-12-01,INV002853,CUST0063,Customer_63,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Emulator,EUR,2,47.74,0.25,71.61,0.0,1.2295
2023-12-01,INV002854,CUST0055,Customer_55,PRD002,Idle Bureaucracy,SummonStorm BR,China,Web Portal,EUR,1,64.51,0.27,47.0923,0.0,0.8504
2023-12-01,INV002855,CUST0079,Customer_79,PRD003,Petty Kingdoms,TapForge CN,China,App Store,EUR,1,73.47,0.0,73.47,0.0,0.8995
2023-12-01,INV002856,CUST0041,Customer_41,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,Emulator,EUR,5,29.42,0.08,135.33200000000002,0.0,0.8666
2023-12-01,INV002857,CUST0091,Customer_91,PRD001,Summon Siege,SummonStorm BR,Singapore,Google Play,EUR,4,17.78,0.22,55.473600000000005,0.0,1.1208
2023-12-01,INV002858,CUST0086,Customer_86,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,6,60.63,0.08,334.67760000000004,0.0,1.0333
2023-12-01,INV002859,CUST0085,Customer_85,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,5,31.07,0.01,153.79649999999998,0.0,0.8118
2023-12-01,INV002860,CUST0026,Customer_26,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Web Portal,EUR,1,34.84,0.29,24.736400000000003,0.0,0.9218
2023-12-01,INV002861,CUST0079,Customer_79,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Emulator,EUR,5,79.39,0.03,385.0415,0.0,1.1793
2023-12-01,INV002862,CUST0048,Customer_48,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,4,56.31,0.06,211.72560000000001,0.0,0.8637
2023-12-01,INV002863,CUST0043,Customer_43,PRD001,Summon Siege,SummonStorm BR,Philippines,App Store,EUR,2,79.18,0.07,147.2748,0.0,1.2252
2023-12-01,INV002864,CUST0064,Customer_64,PRD001,Summon Siege,Tapstorm SG,Philippines,Emulator,EUR,8,80.2,0.24,487.616,0.0,0.8912
2023-12-01,INV002865,CUST0065,Customer_65,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,5,41.97,0.11,186.7665,0.0,1.1894
2023-12-01,INV002866,CUST0041,Customer_41,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,Web Portal,EUR,9,88.07,0.07,737.1458999999999,0.0,0.8052
2023-12-01,INV002867,CUST0098,Customer_98,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Web Portal,EUR,9,57.8,0.02,509.79599999999994,0.0,0.874
2023-12-01,INV002868,CUST0097,Customer_97,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Emulator,EUR,3,86.59,0.08,238.98839999999998,0.0,0.9448
2023-12-01,INV002869,CUST0059,Customer_59,PRD002,Idle Bureaucracy,Tapstorm SG,China,Web Portal,EUR,5,92.4,0.15,392.7,0.0,1.1084
2023-12-01,INV002870,CUST0059,Customer_59,PRD003,Petty Kingdoms,TapForge CN,Philippines,Google Play,EUR,1,65.28,0.22,50.9184,0.0,0.8986
2023-12-01,INV002871,CUST0090,Customer_90,PRD001,Summon Siege,WhaleCare PH,Brazil,Emulator,EUR,1,7.25,0.01,7.1775,0.0,0.9513
2023-12-01,INV002872,CUST0058,Customer_58,PRD002,Idle Bureaucracy,TapForge CN,Philippines,App Store,EUR,7,57.2,0.28,288.288,0.0,1.0705
2023-12-01,INV002873,CUST0013,Customer_13,PRD003,Petty Kingdoms,TapForge CN,Brazil,Google Play,EUR,2,21.03,0.06,39.5364,0.0,0.862
2023-12-01,INV002874,CUST0046,Customer_46,PRD002,Idle Bureaucracy,TapForge CN,China,Google Play,EUR,2,39.93,0.19,64.6866,0.0,1.0653
2023-12-01,INV002875,CUST0069,Customer_69,PRD003,Petty Kingdoms,Tapstorm SG,China,Google Play,EUR,1,90.59,0.21,71.5661,0.0,1.295
2023-12-01,INV002876,CUST0060,Customer_60,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Web Portal,EUR,1,70.36,0.25,52.769999999999996,0.0,1.0133
2023-12-01,INV002877,CUST0089,Customer_89,PRD002,Idle Bureaucracy,WhaleCare PH,China,Emulator,EUR,9,34.46,0.03,300.8358,0.0,1.1072
2023-12-01,INV002878,CUST0050,Customer_50,PRD003,Petty Kingdoms,WhaleCare PH,China,Emulator,EUR,8,23.85,0.14,164.08800000000002,0.0,1.0631
2023-12-01,INV002879,CUST0025,Customer_25,PRD002,Idle Bureaucracy,TapForge CN,China,Web Portal,EUR,7,42.41,0.08,273.1204,0.0,1.128
2023-12-01,INV002880,CUST0084,Customer_84,PRD003,Petty Kingdoms,TapForge CN,Singapore,App Store,EUR,6,14.06,0.23,64.9572,0.0,1.1374
2024-01-01,INV002881,CUST0093,Customer_93,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Emulator,EUR,5,46.33,0.14,199.219,0.0,1.006
2024-01-01,INV002882,CUST0016,Customer_16,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Google Play,EUR,8,33.45,0.1,240.84000000000003,0.0,0.8978
2024-01-01,INV002883,CUST0026,Customer_26,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,App Store,EUR,4,76.32,0.13,265.5936,0.0,1.0236
2024-01-01,INV002884,CUST0079,Customer_79,PRD001,Summon Siege,SummonStorm BR,Singapore,App Store,EUR,1,29.56,0.22,23.0568,0.0,0.9751
2024-01-01,INV002885,CUST0049,Customer_49,PRD003,Petty Kingdoms,TapForge CN,China,Emulator,EUR,4,30.06,0.26,88.9776,0.0,1.0989
2024-01-01,INV002886,CUST0060,Customer_60,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Web Portal,EUR,9,32.96,0.14,255.11039999999997,0.0,1.0463
2024-01-01,INV002887,CUST0055,Customer_55,PRD003,Petty Kingdoms,TapForge CN,China,Google Play,EUR,7,80.43,0.23,433.5177,0.0,1.1393
2024-01-01,INV002888,CUST0062,Customer_62,PRD002,Idle Bureaucracy,WhaleCare PH,China,Web Portal,EUR,8,83.72,0.18,549.2032,0.0,1.158
2024-01-01,INV002889,CUST0019,Customer_19,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Emulator,EUR,2,96.59,0.28,139.0896,0.0,1.0265
2024-01-01,INV002890,CUST0012,Customer_12,PRD003,Petty Kingdoms,SummonStorm BR,China,Web Portal,EUR,3,18.15,0.2,43.559999999999995,0.0,0.9434
2024-01-01,INV002891,CUST0009,Customer_9,PRD001,Summon Siege,SummonStorm BR,Brazil,Web Portal,EUR,1,9.75,0.3,6.825,0.0,1.2689
2024-01-01,INV002892,CUST0062,Customer_62,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,6,10.7,0.16,53.92799999999999,0.0,1.1198
2024-01-01,INV002893,CUST0100,Customer_100,PRD002,Idle Bureaucracy,Tapstorm SG,China,Emulator,EUR,3,93.21,0.3,195.74099999999999,0.0,1.2189
2024-01-01,INV002894,CUST0033,Customer_33,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,3,45.83,0.24,104.4924,0.0,1.2669
2024-01-01,INV002895,CUST0068,Customer_68,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Google Play,EUR,1,21.6,0.12,19.008000000000003,0.0,1.2374
2024-01-01,INV002896,CUST0003,Customer_3,PRD003,Petty Kingdoms,TapForge CN,Singapore,Google Play,EUR,3,76.75,0.22,179.595,0.0,0.9219
2024-01-01,INV002897,CUST0039,Customer_39,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,App Store,EUR,6,77.02,0.06,434.3928,0.0,0.8955
2024-01-01,INV002898,CUST0018,Customer_18,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Emulator,EUR,9,9.22,0.28,59.745599999999996,0.0,1.0925
2024-01-01,INV002899,CUST0051,Customer_51,PRD003,Petty Kingdoms,TapForge CN,Philippines,App Store,EUR,3,67.28,0.12,177.6192,0.0,1.0043
2024-01-01,INV002900,CUST0091,Customer_91,PRD002,Idle Bureaucracy,Tapstorm SG,Singapore,Web Portal,EUR,5,22.85,0.12,100.54,0.0,1.2504
2024-01-01,INV002901,CUST0082,Customer_82,PRD001,Summon Siege,WhaleCare PH,China,App Store,EUR,5,55.3,0.25,207.375,0.0,0.9093
2024-01-01,INV002902,CUST0067,Customer_67,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,App Store,EUR,2,5.54,0.08,10.1936,0.0,1.113
2024-01-01,INV002903,CUST0004,Customer_4,PRD003,Petty Kingdoms,TapForge CN,Singapore,Emulator,EUR,7,42.12,0.05,280.09799999999996,0.0,0.8394
2024-01-01,INV002904,CUST0086,Customer_86,PRD001,Summon Siege,Tapstorm SG,Singapore,Google Play,EUR,2,8.71,0.15,14.807000000000002,0.0,1.0427
2024-01-01,INV002905,CUST0036,Customer_36,PRD003,Petty Kingdoms,WhaleCare PH,Brazil,App Store,EUR,7,57.47,0.3,281.60299999999995,0.0,1.2333
2024-01-01,INV002906,CUST0059,Customer_59,PRD001,Summon Siege,WhaleCare PH,Singapore,Web Portal,EUR,6,25.32,0.13,132.1704,0.0,1.2248
2024-01-01,INV002907,CUST0055,Customer_55,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,App Store,EUR,3,58.52,0.19,142.2036,0.0,0.9067
2024-01-01,INV002908,CUST0036,Customer_36,PRD001,Summon Siege,Tapstorm SG,China,Google Play,EUR,4,57.65,0.27,168.338,0.0,1.1882
2024-01-01,INV002909,CUST0020,Customer_20,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,App Store,EUR,3,99.67,0.1,269.109,0.0,1.2775
2024-01-01,INV002910,CUST0065,Customer_65,PRD003,Petty Kingdoms,SummonStorm BR,China,App Store,EUR,9,92.77,0.22,651.2454,628.63,0.8987
2024-01-01,INV002911,CUST0080,Customer_80,PRD002,Idle Bureaucracy,WhaleCare PH,Philippines,Emulator,EUR,9,39.62,0.29,253.1718,0.0,1.0195
2024-01-01,INV002912,CUST0023,Customer_23,PRD001,Summon Siege,WhaleCare PH,China,Google Play,EUR,6,42.27,0.12,223.1856,0.0,0.9106
2024-01-01,INV002913,CUST0078,Customer_78,PRD003,Petty Kingdoms,TapForge CN,Singapore,Web Portal,EUR,3,84.51,0.13,220.57110000000003,0.0,1.2587
2024-01-01,INV002914,CUST0012,Customer_12,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,9,61.51,0.15,470.55150000000003,0.0,0.9854
2024-01-01,INV002915,CUST0058,Customer_58,PRD002,Idle Bureaucracy,SummonStorm BR,China,Web Portal,EUR,8,72.62,0.15,493.81600000000003,0.0,1.1297
2024-01-01,INV002916,CUST0005,Customer_5,PRD002,Idle Bureaucracy,WhaleCare PH,China,App Store,EUR,8,57.68,0.29,327.62239999999997,0.0,1.177
2024-01-01,INV002917,CUST0048,Customer_48,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,App Store,EUR,8,27.02,0.16,181.5744,0.0,1.0397
2024-01-01,INV002918,CUST0083,Customer_83,PRD001,Summon Siege,TapForge CN,China,Google Play,EUR,1,96.81,0.08,89.0652,0.0,1.0672
2024-01-01,INV002919,CUST0013,Customer_13,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Emulator,EUR,1,34.55,0.21,27.2945,0.0,1.172
2024-01-01,INV002920,CUST0017,Customer_17,PRD001,Summon Siege,SummonStorm BR,Philippines,Web Portal,EUR,9,33.87,0.14,262.1538,0.0,0.9388
2024-01-01,INV002921,CUST0095,Customer_95,PRD002,Idle Bureaucracy,TapForge CN,China,Google Play,EUR,4,96.29,0.09,350.4956,0.0,1.1322
2024-01-01,INV002922,CUST0047,Customer_47,PRD003,Petty Kingdoms,TapForge CN,Brazil,Web Portal,EUR,6,36.55,0.02,214.914,0.0,0.9711
2024-01-01,INV002923,CUST0038,Customer_38,PRD003,Petty Kingdoms,SummonStorm BR,China,Google Play,EUR,5,12.91,0.11,57.4495,0.0,0.8569
2024-01-01,INV002924,CUST0055,Customer_55,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,Web Portal,EUR,2,49.92,0.27,72.8832,0.0,0.8473
2024-01-01,INV002925,CUST0041,Customer_41,PRD001,Summon Siege,SummonStorm BR,Brazil,Emulator,EUR,4,67.7,0.06,254.55200000000002,0.0,1.0083
2024-01-01,INV002926,CUST0040,Customer_40,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Web Portal,EUR,6,90.5,0.29,385.53,0.0,0.8341
2024-01-01,INV002927,CUST0002,Customer_2,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,App Store,EUR,7,13.86,0.05,92.169,0.0,1.1335
2024-01-01,INV002928,CUST0061,Customer_61,PRD003,Petty Kingdoms,Tapstorm SG,Brazil,Web Portal,EUR,8,49.12,0.22,306.50879999999995,0.0,0.9569
2024-01-01,INV002929,CUST0023,Customer_23,PRD002,Idle Bureaucracy,WhaleCare PH,Singapore,Google Play,EUR,7,88.46,0.24,470.6071999999999,0.0,1.0742
2024-01-01,INV002930,CUST0068,Customer_68,PRD002,Idle Bureaucracy,TapForge CN,Philippines,Google Play,EUR,1,80.12,0.01,79.31880000000001,0.0,1.0126
2024-01-01,INV002931,CUST0069,Customer_69,PRD001,Summon Siege,SummonStorm BR,Singapore,Google Play,EUR,3,18.22,0.07,50.8338,0.0,0.8272
2024-01-01,INV002932,CUST0001,Customer_1,PRD001,Summon Siege,SummonStorm BR,Philippines,Google Play,EUR,6,89.52,0.04,515.6352,0.0,0.8118
2024-01-01,INV002933,CUST0052,Customer_52,PRD003,Petty Kingdoms,TapForge CN,China,Google Play,EUR,2,65.26,0.11,116.1628,0.0,1.0939
2024-01-01,INV002934,CUST0040,Customer_40,PRD003,Petty Kingdoms,SummonStorm BR,Singapore,Emulator,EUR,3,93.8,0.13,244.81799999999998,0.0,0.8803
2024-01-01,INV002935,CUST0013,Customer_13,PRD001,Summon Siege,WhaleCare PH,China,Emulator,EUR,5,43.39,0.18,177.899,0.0,1.043
2024-01-01,INV002936,CUST0023,Customer_23,PRD001,Summon Siege,Tapstorm SG,Philippines,App Store,EUR,5,83.89,0.27,306.19849999999997,0.0,1.1479
2024-01-01,INV002937,CUST0005,Customer_5,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,App Store,EUR,7,61.4,0.1,386.82,0.0,0.8418
2024-01-01,INV002938,CUST0079,Customer_79,PRD003,Petty Kingdoms,TapForge CN,Philippines,Google Play,EUR,9,46.7,0.15,357.255,0.0,1.1777
2024-01-01,INV002939,CUST0007,Customer_7,PRD002,Idle Bureaucracy,SummonStorm BR,Singapore,App Store,EUR,6,23.1,0.01,137.21400000000003,0.0,1.1125
2024-01-01,INV002940,CUST0070,Customer_70,PRD002,Idle Bureaucracy,SummonStorm BR,China,App Store,EUR,9,71.44,0.24,488.6496,0.0,0.8674
2024-02-01,INV002941,CUST0050,Customer_50,PRD001,Summon Siege,Tapstorm SG,Singapore,Google Play,EUR,7,53.96,0.27,275.73560000000003,0.0,1.1838
2024-02-01,INV002942,CUST0010,Customer_10,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Web Portal,EUR,8,21.6,0.04,165.888,0.0,1.2276
2024-02-01,INV002943,CUST0077,Customer_77,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,App Store,EUR,2,34.17,0.2,54.672000000000004,14.65,1.0274
2024-02-01,INV002944,CUST0097,Customer_97,PRD001,Summon Siege,SummonStorm BR,Singapore,Web Portal,EUR,6,12.38,0.25,55.71,0.0,1.2513
2024-02-01,INV002945,CUST0028,Customer_28,PRD001,Summon Siege,Tapstorm SG,Singapore,App Store,EUR,4,16.71,0.12,58.8192,0.0,0.8511
2024-02-01,INV002946,CUST0034,Customer_34,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Emulator,EUR,6,4.31,0.28,18.6192,0.0,0.8054
2024-02-01,INV002947,CUST0077,Customer_77,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Emulator,EUR,2,31.47,0.13,54.757799999999996,0.0,0.9849
2024-02-01,INV002948,CUST0032,Customer_32,PRD001,Summon Siege,SummonStorm BR,China,Web Portal,EUR,7,55.24,0.09,351.8788,0.0,1.143
2024-02-01,INV002949,CUST0080,Customer_80,PRD003,Petty Kingdoms,SummonStorm BR,Brazil,Google Play,EUR,9,12.38,0.02,109.19160000000001,0.0,1.2202
2024-02-01,INV002950,CUST0060,Customer_60,PRD002,Idle Bureaucracy,Tapstorm SG,Philippines,Emulator,EUR,4,39.46,0.11,140.4776,0.0,1.2911
2024-02-01,INV002951,CUST0080,Customer_80,PRD001,Summon Siege,WhaleCare PH,Philippines,Web Portal,EUR,2,86.48,0.06,162.5824,0.0,0.9128
2024-02-01,INV002952,CUST0088,Customer_88,PRD001,Summon Siege,TapForge CN,Brazil,Google Play,EUR,1,93.96,0.01,93.0204,0.0,0.8659
2024-02-01,INV002953,CUST0063,Customer_63,PRD003,Petty Kingdoms,TapForge CN,Singapore,Google Play,EUR,5,93.24,0.25,349.65,0.0,1.2903
2024-02-01,INV002954,CUST0059,Customer_59,PRD003,Petty Kingdoms,WhaleCare PH,China,Emulator,EUR,9,68.06,0.01,606.4146,0.0,0.853
2024-02-01,INV002955,CUST0087,Customer_87,PRD001,Summon Siege,SummonStorm BR,Brazil,Google Play,EUR,9,89.82,0.13,703.2905999999999,0.0,0.8352
2024-02-01,INV002956,CUST0085,Customer_85,PRD003,Petty Kingdoms,WhaleCare PH,Singapore,Web Portal,EUR,8,76.71,0.19,497.08079999999995,0.0,0.9397
2024-02-01,INV002957,CUST0019,Customer_19,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Emulator,EUR,1,25.62,0.14,22.0332,0.0,1.0542
2024-02-01,INV002958,CUST0087,Customer_87,PRD001,Summon Siege,TapForge CN,Singapore,Emulator,EUR,8,25.19,0.19,163.2312,0.0,1.2587
2024-02-01,INV002959,CUST0077,Customer_77,PRD001,Summon Siege,TapForge CN,Brazil,App Store,EUR,8,74.55,0.11,530.7959999999999,0.0,1.2448
2024-02-01,INV002960,CUST0074,Customer_74,PRD001,Summon Siege,WhaleCare PH,Philippines,Emulator,EUR,8,66.54,0.29,377.94720000000007,0.0,1.021
2024-02-01,INV002961,CUST0083,Customer_83,PRD002,Idle Bureaucracy,WhaleCare PH,China,App Store,EUR,7,52.82,0.27,269.91020000000003,0.0,0.9997
2024-02-01,INV002962,CUST0088,Customer_88,PRD003,Petty Kingdoms,TapForge CN,Philippines,Google Play,EUR,9,40.64,0.28,263.3472,0.0,1.026
2024-02-01,INV002963,CUST0066,Customer_66,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,Emulator,EUR,7,93.88,0.23,506.0132,0.0,1.2441
2024-02-01,INV002964,CUST0078,Customer_78,PRD003,Petty Kingdoms,Tapstorm SG,Philippines,App Store,EUR,1,75.2,0.11,66.928,0.0,1.0373
2024-02-01,INV002965,CUST0007,Customer_7,PRD001,Summon Siege,WhaleCare PH,Brazil,Web Portal,EUR,1,67.12,0.15,57.05200000000001,0.0,1.2811
2024-02-01,INV002966,CUST0063,Customer_63,PRD003,Petty Kingdoms,SummonStorm BR,Philippines,Web Portal,EUR,4,12.96,0.2,41.472,0.0,1.269
2024-02-01,INV002967,CUST0091,Customer_91,PRD001,Summon Siege,Tapstorm SG,Philippines,Google Play,EUR,2,69.89,0.17,116.0174,0.0,1.0032
2024-02-01,INV002968,CUST0082,Customer_82,PRD002,Idle Bureaucracy,WhaleCare PH,Brazil,Web Portal,EUR,8,11.92,0.07,88.6848,3.66,1.1837
2024-02-01,INV002969,CUST0022,Customer_22,PRD003,Petty Kingdoms,TapForge CN,Philippines,App Store,EUR,3,12.0,0.07,33.48,0.0,1.0677
2024-02-01,INV002970,CUST0090,Customer_90,PRD002,Idle Bureaucracy,TapForge CN,Singapore,Web Portal,EUR,7,27.49,0.14,165.48979999999997,0.0,1.2761
2024-02-01,INV002971,CUST0038,Customer_38,PRD002,Idle Bureaucracy,Tapstorm SG,Brazil,App Store,EUR,9,28.12,0.18,207.5256,0.0,0.9814
2024-02-01,INV002972,CUST0011,Customer_11,PRD002,Idle Bureaucracy,SummonStorm BR,Brazil,App Store,EUR,9,70.0,0.15,535.5,0.0,1.248
2024-02-01,INV002973,CUST0033,Customer_33,PRD003,Petty Kingdoms,TapForge CN,Philippines,Emulator,EUR,4,77.84,0.06,292.6784,0.0,1.1091
2024-02-01,INV002974,CUST0094,Customer_94,PRD002,Idle Bureaucracy,SummonStorm BR,Philippines,Emulator,EUR,5,87.89,0.29,312.0095,0.0,0.8786
2024-02-01,INV002975,CUST0074,Customer_74,PRD003,Petty Kingdoms,Tapstorm SG,Singapore,Google Play,EUR,2,34.68,0.25,52.019999999999996,0.0,0.8887
2024-02-01,INV002976,CUST0010,Customer_10,PRD001,Summon Siege,WhaleCare PH,Philippines,Google Play,EUR,6,15.44,0.3,64.848,0.0,0.9832
2024-02-01,INV002977,CUST0082,Customer_82,PRD003,Petty Kingdoms,WhaleCare PH,Philippines,App Store,EUR,3,66.53,0.2,159.672,0.0,0.8947
